id,mssv,namsinh,gioitinh,noisinh,lopsh,khoa,hedt,khoahoc,chuyennganh2,tinhtrang,diachi_tinhtp,namkhoahoc
14645.0,C8C4E0F7XPvAibaEXe+0Dwp+QXLoYhMctx8Zb86s,1998.0,1.0,Bình Phước, ATTT2017, MMT&TT, CQUI,12, D480299,5.0,Huyện Bù Gia Mập,2017
14646.0,DEB1943BXPvAibaEXe+0Dwp+QXLoYlBPCtgotxUn,1999.0,1.0,Thành phố Hồ Chí Minh, HTTT2017, HTTT, CQUI,12, D480104,1.0,Thành phố Hồ Chí Minh,2017
14647.0,DC46D2D7XPvAibaEXe+0Dwp+QXLoYpDbJ1HtgiT7,1999.0,1.0,Thành phố Hồ Chí Minh, KHMT2017, KHMT, CQUI,12, D480101,1.0,Thành phố Hồ Chí Minh,2017
14649.0,22DFB7FFXPvAibaEXe+0Dwp+QXLoYnRT5TXbfoQV,1999.0,1.0,Tây Ninh, HTTT2017, HTTT, CQUI,12, D480104,1.0,Huyện Dương Minh Châu,2017
14650.0,519A061EXPvAibaEXe+fW1Bg/roenIHVeeWxPi8l,1999.0,1.0,Thành phố Hồ Chí Minh, HTCL2017.1, HTTT, CLC,12, D480104,1.0,Tỉnh Đồng Nai,2017
14651.0,1192C39AXPvAibaEXe+fW1Bg/roenJznRHzEcUml,1999.0,1.0,Thành phố Hồ Chí Minh, ATCL2017, MMT&TT, CLC,12, D480299,1.0,Thành phố Hồ Chí Minh,2017
14652.0,CBB9C2EBXPvAibaEXe+fW1Bg/roenBLd85qZjxlN,1999.0,1.0,Đồng Nai, PMCL2017.1, CNPM, CLC,12, D480103,1.0,Thành phố Biên Hòa,2017
14653.0,85082BB5XPvAibaEXe+fW1Bg/roenCrjf8tUEWkI,1999.0,1.0,Long An, KTPM2017, CNPM, CQUI,12, D480103,1.0,Tỉnh Long An,2017
14654.0,FE40C7DAXPvAibaEXe+fW1Bg/roenFSq809vdBWX,1999.0,1.0,Thành phố Hồ Chí Minh, MTCL2017.2, KTMT, CLC,12, D520214,1.0,Thành phố Hồ Chí Minh,2017
14655.0,93DB83A1XPvAibaEXe+fW1Bg/roenIk8qwl1uS6Q,1999.0,0.0,Đăk Lăk, CNTT2017, KTTT, CQUI,12, D480201,5.0,Tỉnh Đắk Lắk,2017
14656.0,3210A6C9XPvAibaEXe+fW1Bg/roenAQYG69pRHCR,1999.0,1.0,Lâm Đồng, MMCL2017, MMT&TT, CLC,12, D480102,1.0,Tỉnh Bình Thuận,2017
14657.0,942F0218XPvAibaEXe+fW1Bg/roenG4L//m3CNcy,1999.0,1.0,Quảng Trị, ATTN2017, MMT&TT, KSTN,12, D480299,1.0,Tỉnh Quảng Trị,2017
14658.0,DC8B0015XPvAibaEXe+fW1Bg/roenJ9s+O9U9pFb,1995.0,1.0,Đồng Nai, HTTT2017, HTTT, CQUI,12, D480104,1.0,Tỉnh Đồng Nai,2017
14659.0,A5AE07D7XPvAibaEXe+fW1Bg/roenGYUAYxI/RSm,1999.0,1.0,Thành phố Hồ Chí Minh, PMCL2017.3, CNPM, CLC,12, D480103,5.0,Tỉnh Khánh Hòa,2017
14660.0,C01D2321XPvAibaEXe9FRFgWLD9noYx31XsrFJuq,1999.0,1.0,Khánh Hòa, CNTT2017, KTTT, CQUI,12, D480201,1.0,Tỉnh Khánh Hòa,2017
14661.0,1EBB5CD4XPvAibaEXe9FRFgWLD9noXKkpUtIomTp,1999.0,1.0,Thành phố Hồ Chí Minh, KHCL2017.2, KHMT, CLC,12, D480101,5.0,Thành phố Hồ Chí Minh,2017
14662.0,F20A8094XPvAibaEXe9FRFgWLD9noTNP+BadXReP,1999.0,1.0,Thành phố Cần Thơ, KTMT2017, KTMT, CQUI,12, D520214,2.0,Thành phố Cần Thơ,2017
14663.0,6EBC70D7XPvAibaEXe9FRFgWLD9noXZbyFyA6Y58,1999.0,1.0,Phú Yên, KTPM2017, CNPM, CQUI,12, D480103,1.0,Tỉnh Phú Yên,2017
14664.0,E981BEE6XPvAibaEXe9FRFgWLD9noYEKjvcXREH4,1999.0,1.0,Thành phố Hồ Chí Minh, PMCL2017.2, CNPM, CLC,12, D480103,1.0,Xã Bà Điểm,2017
14665.0,1AD25C50XPvAibaEXe9FRFgWLD9noYIwB7jlp1qh,1999.0,1.0,Thành phố Hồ Chí Minh, MTCL2017.1, KTMT, CLC,12, D520214,1.0,Thành phố Hồ Chí Minh,2017
14666.0,187596BFXPvAibaEXe9FRFgWLD9noWVY+4KqBipB,1999.0,1.0,Long An, ATCL2017, MMT&TT, CLC,12, D480299,1.0,Tỉnh Long An,2017
14667.0,D43B7616XPvAibaEXe9FRFgWLD9noQxoVzyrVxa3,1999.0,1.0,Quảng Nam, MTCL2017.1, KTMT, CLC,12, D520214,1.0,Tỉnh Quảng Nam,2017
14668.0,6DD12ACCXPvAibaEXe9FRFgWLD9noTDBnbR3Fd2H,1999.0,1.0,Thành phố Hồ Chí Minh, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Quận 9,2017
14669.0,A7BA56E0XPvAibaEXe9FRFgWLD9nodf/PJEC+zvG,1999.0,1.0,Quảng Trị, ATTN2017, MMT&TT, KSTN,12, D480299,1.0,Tỉnh Quảng Trị,2017
14671.0,6953DF6BXPvAibaEXe8XU1E8XgQL2JzsZAS/iqve,1999.0,1.0,Ninh Thuận, KHCL2017.2, KHMT, CLC,12, D480101,5.0,Tỉnh Ninh Thuận,2017
14672.0,D1EAE9AFXPvAibaEXe8XU1E8XgQL2GT9yiqYjUgs,1999.0,1.0,Tiền Giang, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Huyện Chợ Gạo,2017
14673.0,EE2F83F4XPvAibaEXe8XU1E8XgQL2A7dywO0E1Ee,1999.0,1.0,Tiền Giang, ATTT2017, MMT&TT, CQUI,12, D480299,2.0,Xã Đăng Hưng Phước,2017
14675.0,1771FAA3XPvAibaEXe8XU1E8XgQL2DMzV7u92aH5,1999.0,1.0,Đắk Lắk, CNTT2017, KTTT, CQUI,12, D480201,1.0,Tỉnh Đắk Lắk,2017
14676.0,3D94AABBXPvAibaEXe8XU1E8XgQL2L9f6WwoB2ic,1999.0,1.0,Khánh Hòa, KHCL2017.2, KHMT, CLC,12, D480101,2.0,Tỉnh Khánh Hòa,2017
14677.0,C2C6F7BBXPvAibaEXe8XU1E8XgQL2JL1VO7878AZ,1999.0,1.0,An Giang, ATTT2017, MMT&TT, CQUI,12, D480299,1.0,Huyện Thanh Bình,2017
14678.0,F731CB9DXPvAibaEXe8XU1E8XgQL2LgKqutu93os,1999.0,1.0,Lâm Đồng, HTCL2017.2, HTTT, CLC,12, D480104,5.0,Tỉnh Lâm Đồng,2017
14679.0,A1E291C1XPvAibaEXe8XU1E8XgQL2CD2romV//Qd,1999.0,1.0,Bến Tre, ATCL2017, MMT&TT, CLC,12, D480299,1.0,Thành phố Bến Tre,2017
14680.0,319AB5D6XPvAibaEXe/X5uT1FaYTT3Hox4+LgX0V,1999.0,1.0,Bình Định, ATTN2017, MMT&TT, KSTN,12, D480299,1.0,Tỉnh Bình Định,2017
14681.0,15D699A1XPvAibaEXe/X5uT1FaYTT/OqOQ2vqYPY,1999.0,1.0,Long An, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Huyện Bến Lức,2017
14682.0,DFACC560XPvAibaEXe/X5uT1FaYTTxgnK1+XAhjh,1999.0,1.0,Trà Vinh, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Tỉnh Trà Vinh,2017
14683.0,87890AAFXPvAibaEXe/X5uT1FaYTT6t9uoWJqBtF,1999.0,1.0,Thái Bình, MMCL2017, MMT&TT, CLC,12, D480102,1.0,Thành phố Hồ Chí Minh,2017
14684.0,D4D77B2BXPvAibaEXe/X5uT1FaYTT4cr2B+OQ5RP,1999.0,0.0,Hưng Yên, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Tỉnh Hưng Yên,2017
14685.0,18D2A5CFXPvAibaEXe/X5uT1FaYTT+ZvVujp4FyR,1999.0,1.0,Bình Định, ATTT2017, MMT&TT, CQUI,12, D480299,1.0,Tỉnh Bình Định,2017
14686.0,DA7B73D9XPvAibaEXe/X5uT1FaYTTx7C+fsqYKde,1999.0,1.0,Nghệ An, KTPM2017, CNPM, CQUI,12, D480103,5.0,Tỉnh Nghệ An,2017
14687.0,53886CCBXPvAibaEXe/X5uT1FaYTT+gXayApk8b7,1996.0,1.0,Kiên Giang, PMCL2017.3, CNPM, CLC,12, D480103,1.0,Huyện Kiên Lương,2017
14688.0,42A1EC5FXPvAibaEXe/X5uT1FaYTT/i76nHllYrk,1999.0,1.0,Thành phố Hồ Chí Minh, MMCL2017, MMT&TT, CLC,12, D480102,1.0,Thành phố Hồ Chí Minh,2017
14689.0,9B9A17C2XPvAibaEXe/X5uT1FaYTT69TcyHCZBGM,1999.0,1.0,Đắk Lắk, KTPM2017, CNPM, CQUI,12, D480103,1.0,Tỉnh Đắk Nông,2017
14690.0,0F964870XPvAibaEXe+XOEV1VJ5O23rPwoPtOBXN,1999.0,1.0,Đồng Nai, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Tỉnh Đồng Nai,2017
14691.0,F1601417XPvAibaEXe+XOEV1VJ5O22o5PGDZu7CX,1999.0,1.0,Kon Tum, KTPM2017, CNPM, CQUI,12, D480103,1.0,Tỉnh Kon Tum,2017
14692.0,4D5FD232XPvAibaEXe+XOEV1VJ5O2wEclPqJdH7D,1999.0,1.0,Thành phố Hồ Chí Minh, HTCL2017.1, HTTT, CLC,12, D480104,5.0,Thành phố Hồ Chí Minh,2017
14693.0,991EE341XPvAibaEXe+XOEV1VJ5O20S2Y+57oLXq,1999.0,1.0,Thành phố Cần Thơ, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Tỉnh Hậu Giang,2017
14694.0,25F23BE0XPvAibaEXe+XOEV1VJ5O2zTSZ/mxR7U7,1999.0,1.0,Thành phố Hồ Chí Minh, CTTT2017, HTTT, CTTT,12, D480104,1.0,Thành phố Hồ Chí Minh,2017
14695.0,B5249F9BXPvAibaEXe+XOEV1VJ5O249ZkCdiJbyf,1999.0,0.0,Đắk Lắk, HTTT2017, HTTT, CQUI,12, D480104,1.0,Huyện Cư Jút,2017
14696.0,23B50A83XPvAibaEXe+XOEV1VJ5O2yoxPaIZ4RpD,1999.0,1.0,Sóc Trăng, PMCL2017.1, CNPM, CLC,12, D480103,1.0,Tỉnh Sóc Trăng,2017
14697.0,33BEFDADXPvAibaEXe+XOEV1VJ5O26vfBUXS7TF7,1999.0,1.0,Trà Vinh, KHMT2017, KHMT, CQUI,12, D480101,1.0,Tỉnh Trà Vinh,2017
14698.0,3560BAA9XPvAibaEXe+XOEV1VJ5O28X8ivox4Ird,1999.0,0.0,Gia Lai, HTCL2017.2, HTTT, CLC,12, D480104,1.0,Xã Chư Gu,2017
14699.0,7A1F2FCBXPvAibaEXe+XOEV1VJ5O21IUFe2koBmI,1999.0,1.0,Long An, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Tỉnh Long An,2017
14700.0,700B9E8AXPvAibaEXe+NnQrnI1K9JCO1veAny5aO,1997.0,1.0,Nghệ An, MTCL2017.1, KTMT, CLC,12, D520214,5.0,Tỉnh Bình Dương,2017
14701.0,BB0BB65AXPvAibaEXe+NnQrnI1K9JCc4U90M9qNH,1999.0,1.0,Quảng Bình, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Tỉnh Quảng Bình,2017
14702.0,32E372CFXPvAibaEXe+NnQrnI1K9JGYmKiXJkMc1,1999.0,1.0,Bình Dương, PMCL2017.1, CNPM, CLC,12, D480103,1.0,Tỉnh Bình Phước,2017
14703.0,74374C5BXPvAibaEXe+NnQrnI1K9JMk0YwIq/NcK,1998.0,1.0,Gia Lai, ATCL2017, MMT&TT, CLC,12, D480299,5.0,Phường Hoa Lư,2017
14704.0,7F620E6AXPvAibaEXe+NnQrnI1K9JGdO38UCJdcK,1999.0,1.0,Hà Tĩnh, KTMT2017, KTMT, CQUI,12, D520214,5.0,Tỉnh Hà Tĩnh,2017
14705.0,B5800D61XPvAibaEXe+NnQrnI1K9JFpmYo6pbvxt,1999.0,1.0,Đồng Nai, KHCL2017.2, KHMT, CLC,12, D480101,4.0,Huyện Thống Nhất,2017
14706.0,F648358EXPvAibaEXe+NnQrnI1K9JIIcX9WCeXA+,1999.0,1.0,Khánh Hòa, KHTN2017, KHMT, CNTN,12, D480101,3.0,Tỉnh Khánh Hòa,2017
14707.0,ED534624XPvAibaEXe+NnQrnI1K9JPjvFY/Pc6z4,1999.0,1.0,Đồng Nai, KHMT2017, KHMT, CQUI,12, D480101,1.0,Tỉnh Đồng Nai,2017
14708.0,B789A6F6XPvAibaEXe+NnQrnI1K9JDDZ/Zrgz1g4,1999.0,1.0,Quảng Trị, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Thành phố Đông Hà,2017
14709.0,03E9147DXPvAibaEXe+NnQrnI1K9JMnAja73zCHH,1999.0,1.0,An Giang, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Thị trấn Núi Sập,2017
14710.0,17CD8D96XPvAibaEXe8d4Zyk6xKs09NSfplyT+oY,1999.0,0.0,Vĩnh Long, HTCL2017.1, HTTT, CLC,12, D480104,1.0, khu phố 1',2017
14711.0,230C026DXPvAibaEXe8d4Zyk6xKs0xhC+gr08ndx,1999.0,1.0,Thừa Thiên Huế, KHCL2017.2, KHMT, CLC,12, D480101,2.0,Tỉnh Thừa Thiên Huế,2017
14712.0,EFCE2778XPvAibaEXe8d4Zyk6xKs03CAQshNObTY,1999.0,1.0,Quảng Trị, KTPM2017, CNPM, CQUI,12, D480103,1.0,Tỉnh Quảng Trị,2017
14713.0,C125FC73XPvAibaEXe8d4Zyk6xKs00cDf5RloWyG,1999.0,0.0,Đồng Nai, HTCL2017.1, HTTT, CLC,12, D480104,1.0,Thị trấn Tân Phú,2017
14714.0,7A51B01AXPvAibaEXe8d4Zyk6xKs06tnH6+AD7SA,1999.0,0.0,Tiền Giang, CTTT2017, HTTT, CTTT,12, D480104,1.0,Huyện Gò Công Tây,2017
14715.0,8A23ED0AXPvAibaEXe8d4Zyk6xKs05gHyj6r9OFC,1999.0,1.0,Quảng Trị, HTTT2017, HTTT, CQUI,12, D480104,1.0,Tỉnh Quảng Trị,2017
14716.0,55768D67XPvAibaEXe8d4Zyk6xKs0+4cPjNp6LHS,1999.0,1.0,Bình Định, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Tỉnh Bình Định,2017
14717.0,C15E9180XPvAibaEXe8d4Zyk6xKs0ywJs+82B5q4,1999.0,0.0,Thành phố Hồ Chí Minh, HTTT2017, HTTT, CQUI,12, D480104,1.0,Thành phố Hồ Chí Minh,2017
14718.0,9973BBE1XPvAibaEXe8d4Zyk6xKs0ylyT58MRLTF,1999.0,1.0,Tiền Giang, ATTT2017, MMT&TT, CQUI,12, D480299,1.0,Thị xã Cai lậy,2017
14719.0,8979F906XPvAibaEXe8d4Zyk6xKs0+cmUBEmWt8p,1999.0,0.0,Tiền Giang, HTTT2017, HTTT, CQUI,12, D480104,1.0,Xã Hòa Hưng,2017
14720.0,E64CBEE4XPvAibaEXe+pfrKEojyOywunpcdatpyn,1999.0,1.0,Đắk Lắk, HTCL2017.1, HTTT, CLC,12, D480104,5.0,Tỉnh Đắk Lắk,2017
14721.0,A38DE837XPvAibaEXe+pfrKEojyOy57uJqYWwL8Q,1999.0,0.0,Quảng Nam, HTTT2017, HTTT, CQUI,12, D480104,1.0,Tỉnh Quảng Nam,2017
14722.0,E54D499FXPvAibaEXe+pfrKEojyOyy8/QgQh8jkK,1999.0,0.0,Quảng Nam, HTCL2017.2, HTTT, CLC,12, D480104,4.0,Tỉnh Quảng Nam,2017
14723.0,884B8242XPvAibaEXe+pfrKEojyOy6IKMQ4Mim2B,1999.0,1.0,Thành phố Cần Thơ, HTCL2017.2, HTTT, CLC,12, D480104,1.0,Thành phố Hồ Chí Minh,2017
14724.0,9E441A11XPvAibaEXe+pfrKEojyOywt6EQAwgLC+,1999.0,1.0,Thành phố Đà Nẵng, KHMT2017, KHMT, CQUI,12, D480101,1.0,Tỉnh Quảng Nam,2017
14725.0,D686C696XPvAibaEXe+pfrKEojyOy8pajbnBAgNH,1999.0,1.0,Khánh Hòa, MTCL2017.2, KTMT, CLC,12, D520214,1.0,Tỉnh Khánh Hòa,2017
14726.0,2A8DEA6AXPvAibaEXe+pfrKEojyOyzY/iEsIKAZu,1999.0,1.0,Long An, HTTT2017, HTTT, CQUI,12, D480104,1.0,Huyện Đức Hòa,2017
14727.0,6E658CB4XPvAibaEXe+pfrKEojyOy7K7COmU1DyO,1999.0,1.0,Đắk Lắk, KTPM2017, CNPM, CQUI,12, D480103,2.0,Huyện Ea Súp,2017
14728.0,B04176ADXPvAibaEXe+pfrKEojyOyy/jsqKQmizY,1999.0,1.0,Ninh Thuận, KTPM2017, CNPM, CQUI,12, D480103,2.0,Tỉnh Bình Thuận,2017
14730.0,4A849FECXPvAibaEXe/Ae0QceO7lRBZsNhQo8Yrs,1999.0,1.0,Hà Nam, PMCL2017.1, CNPM, CLC,12, D480103,1.0,Thành phố Biên Hòa,2017
14731.0,3B0C5DB6XPvAibaEXe/Ae0QceO7lRDQd9e7koAPZ,1999.0,1.0,Bến Tre, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Tỉnh Bến Tre,2017
14733.0,E84DE35EXPvAibaEXe/Ae0QceO7lRKzquhPO0hVx,1999.0,1.0,Bạc Liêu, HTTT2017, HTTT, CQUI,12, D480104,1.0,Huyện Hoà Bình,2017
14734.0,975A7F81XPvAibaEXe/Ae0QceO7lRLwZHz5SgtuB,1999.0,1.0,Bình Định, KTMT2017, KTMT, CQUI,12, D520214,1.0,Tỉnh Bình Định,2017
14735.0,4443C8E2XPvAibaEXe/Ae0QceO7lRDgn/x2Wf2Os,1999.0,1.0,Đồng Nai, CNTT2017, KTTT, CQUI,12, D480201,1.0,Tỉnh Đồng Nai,2017
14736.0,C315FC5DXPvAibaEXe/Ae0QceO7lRF2Ul+8Th3P6,1999.0,1.0,Thành phố Hồ Chí Minh, MMCL2017, MMT&TT, CLC,12, D480102,1.0,Thành phố Hồ Chí Minh,2017
14737.0,945E1F43XPvAibaEXe/Ae0QceO7lRFjQrGX+fK0y,1999.0,1.0,Bến Tre, KHTN2017, KHMT, CNTN,12, D480101,3.0,Huyện Bình Đại,2017
14738.0,461FA254XPvAibaEXe/Ae0QceO7lRFWt/YI6iQw1,1999.0,1.0,Phú Yên, HTCL2017.2, HTTT, CLC,12, D480104,5.0,Tỉnh Phú Yên,2017
14739.0,673CDC4DXPvAibaEXe/Ae0QceO7lRCbM7meFxWwi,1999.0,1.0,Thành phố Hồ Chí Minh, PMCL2017.3, CNPM, CLC,12, D480103,1.0,Thành phố Hồ Chí Minh,2017
14740.0,21825938XPvAibaEXe8XLyAGr26H4zxXu5a+Hljk,1999.0,1.0,Bình Định, MMCL2017, MMT&TT, CLC,12, D480102,2.0,Tỉnh Bình Định,2017
14741.0,2850C99FXPvAibaEXe8XLyAGr26H4/VLzSonUuXk,1999.0,1.0,Thành phố Hồ Chí Minh, CTTT2017, HTTT, CTTT,12, D480104,1.0,Thành phố Hồ Chí Minh,2017
14742.0,5210A9CFXPvAibaEXe8XLyAGr26H48PxQV2OynBL,1999.0,1.0,Ninh Thuận, PMCL2017.3, CNPM, CLC,12, D480103,1.0,Tỉnh Ninh Thuận,2017
14743.0,18BE7305XPvAibaEXe8XLyAGr26H46khSqv9Y5ai,1999.0,1.0,Tiền Giang, PMCL2017.2, CNPM, CLC,12, D480103,1.0,Huyện Cái Bè,2017
14744.0,EDECD516XPvAibaEXe8XLyAGr26H47fo2FXNAtzy,1998.0,0.0,Đắk Lắk, HTTT2017, HTTT, CQUI,12, D480104,1.0,Huyện Krông Pắc,2017
14745.0,B570D4B2XPvAibaEXe8XLyAGr26H4y6wn3cR4UvF,1999.0,1.0,Gia Lai, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Thị xã An Khê,2017
14747.0,6645B745XPvAibaEXe8XLyAGr26H4wa06/AGvr4/,1999.0,1.0,Khánh Hòa, MTCL2017.2, KTMT, CLC,12, D520214,6.0,Tỉnh Khánh Hòa,2017
14748.0,19EBB2FCXPvAibaEXe8XLyAGr26H44B/e0vrMVht,1999.0,1.0,Đồng Nai, MMTT2017, MMT&TT, CQUI,12, D480102,1.0,Tỉnh Đồng Nai,2017
14750.0,3384E06FXPvAibaEXe/t9ok6w7D83RQ1oCyOnM45,1999.0,1.0,Thành phố Hồ Chí Minh, HTTT2017, HTTT, CQUI,12, D480104,1.0,Thành phố Hồ Chí Minh,2017
14751.0,2C5DF343XPvAibaEXe/t9ok6w7D83VwP2yqGEpnp,1997.0,1.0,Tây Ninh, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Tỉnh Tây Ninh,2017
14752.0,FDA0DA04XPvAibaEXe/t9ok6w7D83ZtoyUZdtWN7,1999.0,0.0,Quảng Ngãi, PMCL2017.3, CNPM, CLC,12, D480103,1.0,Tỉnh Quảng Ngãi,2017
14753.0,E4D02179XPvAibaEXe/t9ok6w7D83RaYDQ5jAvo7,1999.0,1.0,Tiền Giang, ATCL2017, MMT&TT, CLC,12, D480299,1.0, Tiền Giang.',2017
14754.0,DD6C6EFFXPvAibaEXe/t9ok6w7D83eOf7NsbJtWc,1999.0,0.0,Khánh Hòa, ATTN2017, MMT&TT, KSTN,12, D480299,1.0,Tỉnh Khánh Hòa,2017
14755.0,D99A702AXPvAibaEXe/t9ok6w7D83eHVw1ZeuQP4,1999.0,0.0,Tiền Giang, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Thành phố Mỹ Tho,2017
14756.0,5057A12AXPvAibaEXe/t9ok6w7D83XI/jVuy7hJL,1999.0,0.0,Thành phố Hồ Chí Minh, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Thành phố Hồ Chí Minh,2017
14757.0,67C24B91XPvAibaEXe/t9ok6w7D83YAb0zt0CrIL,1999.0,1.0,Thành phố Hồ Chí Minh, HTCL2017.2, HTTT, CLC,12, D480104,5.0,Thành phố Hồ Chí Minh,2017
14758.0,2253D948XPvAibaEXe/t9ok6w7D83dMNOtdtMyoQ,1999.0,1.0,Gia Lai, PMCL2017.3, CNPM, CLC,12, D480103,1.0,Tỉnh Gia Lai,2017
14759.0,B84DFE19XPvAibaEXe/t9ok6w7D83bDzYmL3jFJd,1999.0,1.0,Bến Tre, ATTT2017, MMT&TT, CQUI,12, D480299,2.0,Tỉnh Bến Tre,2017
14760.0,EE51E37BXPvAibaEXe+9uXUaDIzyiJ6BTPmwbmav,1999.0,1.0,Đắk Lắk, CNTT2017, KTTT, CQUI,12, D480201,1.0,Tỉnh Đắk Lắk,2017
14761.0,92272147XPvAibaEXe+9uXUaDIzyiEgtD12YVcZW,1999.0,1.0,Thành phố Hồ Chí Minh, MTCL2017.1, KTMT, CLC,12, D520214,2.0,Thành phố Hồ Chí Minh,2017
14762.0,2BDD7658XPvAibaEXe+9uXUaDIzyiJFlOsxUXEvW,1999.0,1.0,Thành phố Hồ Chí Minh, HTCL2017.1, HTTT, CLC,12, D480104,1.0,Thành phố Hồ Chí Minh,2017
14763.0,4D8DA77DXPvAibaEXe+9uXUaDIzyiE1B74xYZdUO,1999.0,1.0,Quãng Ngãi, PMCL2017.2, CNPM, CLC,12, D480103,1.0,Thành phố Hồ Chí Minh,2017
14764.0,A1A23E16XPvAibaEXe+9uXUaDIzyiBkfeI+j57p5,1999.0,1.0,Bến Tre, ATTT2017, MMT&TT, CQUI,12, D480299,1.0,Tỉnh Bến Tre,2017
14765.0,06B1E339XPvAibaEXe+9uXUaDIzyiCvG6Z0IL8M6,1999.0,1.0,An Giang, KTMT2017, KTMT, CQUI,12, D520214,1.0,Tỉnh An Giang,2017
14766.0,AE521A0CXPvAibaEXe+9uXUaDIzyiDPHI2r5o53t,1998.0,1.0,Đồng Tháp, TMĐT2017, HTTT, CQUI,12, D52480104,5.0,Tỉnh Đồng Tháp,2017
14767.0,0063DC77XPvAibaEXe+9uXUaDIzyiK3MVZBgBSU+,1999.0,1.0,Trà Vinh, CNTT2017, KTTT, CQUI,12, D480201,5.0,Tỉnh Trà Vinh,2017
14768.0,1218E0D0XPvAibaEXe+9uXUaDIzyiBcVFEgN5DY7,1999.0,0.0,An Giang, ATCL2017, MMT&TT, CLC,12, D480299,1.0,Tỉnh An Giang,2017
14769.0,31A43CCEXPvAibaEXe+9uXUaDIzyiCbIDnHZK9MV,1999.0,0.0,Phú Yên, KTPM2017, CNPM, CQUI,12, D480103,1.0,Tỉnh Phú Yên,2017
14770.0,822FEE5AXPvAibaEXe9+3TdUbRXdLciV1n4YKP+L,1999.0,0.0,Thành phố Hồ Chí Minh, CTTT2017, HTTT, CTTT,12, D480104,1.0,Thành phố Hồ Chí Minh,2017
14771.0,99908FD0XPvAibaEXe9+3TdUbRXdLT41JTu5yxw3,1999.0,1.0,Kon Tum, KHTN2017, KHMT, CNTN,12, D480101,3.0,Tỉnh Kon Tum,2017
14772.0,360C98C8XPvAibaEXe9+3TdUbRXdLTQ5qbG5iCKa,1998.0,1.0,Thành phố Cần Thơ, KHTN2017, KHMT, CNTN,12, D480101,3.0,Quận Ô Môn,2017
14774.0,F98B5B14XPvAibaEXe9+3TdUbRXdLeKIcSwrVH9U,1999.0,1.0,Vĩnh Long, HTCL2017.1, HTTT, CLC,12, D480104,1.0,Thành phố Hồ Chí Minh,2017
14775.0,8B073054XPvAibaEXe9+3TdUbRXdLeTGAoi6tgF0,1999.0,1.0,Quảng Trị, KTMT2017, KTMT, CQUI,12, D520214,5.0,Huyện Triệu Phong,2017
14776.0,C11AFB68XPvAibaEXe9+3TdUbRXdLT38bTEBLKGf,1999.0,1.0,Hà Tĩnh, CNTT2017, KTTT, CQUI,12, D480201,1.0,Tỉnh Hà Tĩnh,2017
14777.0,A0C04B40XPvAibaEXe9+3TdUbRXdLWWbX9fgnXNM,1999.0,1.0,Thanh Hóa, TMĐT2017, HTTT, CQUI,12, D52480104,1.0,Tỉnh Thanh Hóa,2017
14778.0,A8B0141DXPvAibaEXe9+3TdUbRXdLdw8cDgngIjx,1999.0,1.0,Tỉnh Khánh Hòa, KTMT2017, KTMT, CQUI,12, D520214,5.0,Tỉnh Khánh Hoà,2017
14779.0,D83EFD4FXPvAibaEXe9+3TdUbRXdLYgbcoIsFK3z,1999.0,1.0,Phú Yên, PMCL2017.3, CNPM, CLC,12, D480103,1.0,Tỉnh Phú Yên,2017
14780.0,911B7CCDXPvAibaEXe9Fy2hCq9OiA30aWZ5dDKZp,1999.0,1.0,Bình Định, KHMT2017, KHMT, CQUI,12, D480101,1.0,Tỉnh Gia Lai,2017
14781.0,B79F3CF5XPvAibaEXe9Fy2hCq9OiA+tnm2XlCfJy,1999.0,1.0,Lâm Đồng, MTCL2017.1, KTMT, CLC,12, D520214,4.0,Tỉnh Lâm Đồng,2017
14782.0,53BB8D1AXPvAibaEXe9Fy2hCq9OiA55gkkbklho/,1999.0,1.0,Khánh Hòa, CNTT2017, KTTT, CQUI,12, D480201,1.0,Tỉnh Khánh Hòa,2017
14783.0,2882595BXPvAibaEXe9Fy2hCq9OiAx0s+TMBlscg,1999.0,1.0,Thái Bình, HTTT2017, HTTT, CQUI,12, D480104,1.0,Tỉnh Đồng Nai,2017
14784.0,F9AB3110XPvAibaEXe9Fy2hCq9OiA5v/Y7zbJ0xU,1999.0,1.0,Bình Phước, MMTT2017, MMT&TT, CQUI,12, D480102,5.0,Huyện Bù Đăng,2017
